Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
9024964301,57163JZ,NY,COM,01/10/2023,46,VAN,FRUEH,T,0,0,0,88888888,52,52,52,363109,T201,D,1229P,,BX,I,N,Jerome Ave,65ft W/of W Gun Hill,0,408,F1,,YYYYYYY,,,BROWN,,2009,,0,12,46B-Double Parking (Com-100Ft),,,
9024927985,63689NB,NY,COM,01/18/2023,14,VAN,ME/BE,T,35550,15710,11710,20230520,24,24,24,350439,T103,O,1119A,,NY,F,175,W 89th St,,0,408,C,,YYYYY,0700A,0400P,WH,,2012,,0,20,14-No Standing,,,
9025297298,Y26JND,NJ,PAS,12/30/2022,74,4DSD,AUDI,T,61090,9840,11190,88888888,108,108,108,356513,T401,I,0715A,,Q,F,52-07,Roosevelt Ave,,0,408,J2,,YYYYYYY,,,OTHER,,0,,0,39-A,74A-Improperly Displayed Plate,,,
9024943772,15538MN,NY,COM,12/29/2022,20,VAN,FORD,T,15410,36150,36170,88888888,26,26,26,365332,T103,M,0229P,,NY,F,61,Claremont Ave,,0,408,D,,YYYYY,0800A,0600P,WHITE,,2020,,0,L,20-No Parking (Com Plate),,,
9024564566,58324MB,NY,COM,01/06/2023,14,UTIL,FORD,T,32910,22412,28490,20230131,1,1,1,351949,T105,C,0804A,,NY,F,60,Wall St,,0,408,C,,YYYYYY,0700A,0400P,WH,,2012,,0,007,14-No Standing,,,
9024874142,KYZ6031,NY,PAS,01/03/2023,70,SUBN,PORSC,T,59990,9190,9490,20221201,108,108,108,365906,T401,V,0916P,,Q,F,39-41,Queens Blvd,,0,408,J3,,YYYYYYY,,,BLACK,,2023,,0,T,70A-Reg. Sticker Expired (NYS),,,
9025132662,KMU7792,NY,PAS,01/18/2023,20,4DSD,NISSA,T,56820,40404,40404,20240619,40,40,40,352093,T201,O,0959A,,BX,O,2360,Park Ave,,0,408,D,,YYYYYYY,,,BK,,2020,,0,Z1,20A-No Parking (Non-COM),,,
9025140348,KLT4333,NY,PAS,12/28/2022,71,4DSD,ACURA,T,69220,29520,26850,20230425,44,44,44,373205,T201,F,1211P,,BX,F,1660,Topping Ave,,0,408,J6,,YYYYYYY,,,BK,,2013,,0,20,71A-Insp Sticker Expired (NYS),,,
9025713245,CEB2263,NY,PAS,01/20/2023,16,SUBN,MITSU,T,24390,24080,13430,20230119,9,9,9,351929,T105,G,0421P,,NY,O,359,Lafayette St,,0,408,K2,,YYYYY,0700A,0600P,GY,,2011,,0,044,16A-No Std (Com Veh) Non-COM,,,
9025816393,KEJ1091,NY,PAS,12/30/2022,21,SUBN,ACURA,T,76550,44020,12550,20240902,50,50,50,368533,T201,W,1210P,,BX,F,200,W Kingsbridge Rd,,0,408,D1,,Y  Y,1130A,0100P,GY,,2005,,0,08,21-No Parking (street clean),,,
9025868551,KJG1899,NY,PAS,01/13/2023,70,SUBN,JEEP,T,72730,67047,41930,20230107,77,77,77,367373,T301,G,0343P,,K,F,591,Prospect Pl,,0,408,J3,,YYYYYYY,,,BK,,2018,,0,SPCL,70A-Reg. Sticker Expired (NYS),,,
9025308600,KMM3435,NY,PAS,01/04/2023,21,SUBN,VOLKS,T,22590,8090,8040,20230512,109,109,109,367362,T401,Q,1000A,,Q,O,31-30,138th St,,0,408,D1,,Y,0900A,1030A,WH,,2021,,0,02-P,21-No Parking (street clean),,,
9025570884,XLFG62,NJ,PAS,12/28/2022,84,VAN,FORD,T,0,0,0,20228888,28,28,28,352957,T103,L,0100P,,NY,I,W,Frederick Douglass B,10ft S/of W 111th St,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,R,84-Platform lifts in low posit,,,
9025764630,65602MA,NY,COM,01/14/2023,14,VAN,FORD,T,35770,0,0,20241231,24,24,24,358194,T103,L,1148A,,NY,I,S,W 100th St,10ft E/of Riverside,0,408,C,,YYYYYYY,,,WH,,2011,,0,H,14-No Standing,,,
9025544216,KSH4277,NY,PAS,01/11/2023,71,SUBN,TOYOT,T,36370,24690,10610,20231214,28,28,28,364937,T103,CC,0856A,,NY,F,107,W 130th St,,0,408,J6,,YYYYYYY,,,WH,,2007,,0,32,71A-Insp Sticker Expired (NYS),,,
9025975318,50447MM,NY,COM,01/07/2023,38,VAN,CHEVR,T,18110,0,0,20231130,18,18,18,351207,T106,O,0927A,,NY,I,S,E 56th St,160ft E/of 5th Ave,0,408,H1,,Y,0800A,1200A,WH,,2019,104456,0,45,38-Failure to Dsplay Meter Rec,,,
9026220923,JCC4588,NY,PAS,01/03/2023,71,SUBN,JEEP,T,23520,0,0,20240829,46,46,46,373661,T201,I,0352P,,BX,I,W,Davidson Ave,2ft N/of W 180th St,0,408,J6,,YYYYYYY,,,WH,,2022,,0,04,71A-Insp Sticker Expired (NYS),,,
9026127066,2083J21,TX,PAS,12/29/2022,40,SUBN,BMW,T,17640,35780,22840,20228888,107,107,107,345475,T402,L,0735A,,Q,O,139-29,87th Dr,,0,408,E2,,YYYYYYY,,,GREY,,0,,0,E,40-Fire Hydrant,,,
9026208285,31347MG,NY,COM,01/20/2023,10,DELV,FRUEH,T,10110,18470,18490,88888888,19,19,19,358246,T103,N,0253P,,NY,F,1422,2nd Ave,,0,408,B,,YYYYYYY,,,WHITE,,2017,,0,19,10-No Stopping,,,
9026001435,11464ME,NY,COM,12/28/2022,40,VAN,FORD,T,36130,10410,24690,20230731,28,28,28,371207,T103,Q,0106P,,NY,F,85,W 118th St,,0,408,E2,,YYYYYYY,,,WH,,2008,,0,30,40-Fire Hydrant,,,
9026142535,44618JW,NY,COM,01/05/2023,14,DELV,FRUEH,T,21730,35780,35780,88888888,113,113,113,370288,T402,R,0154P,,Q,O,16824,127th Ave,,0,408,C,,YYYYYYY,,,BROWN,,2007,,0,S,14-No Standing,,,
9026208870,2765419,IN,PAS,01/25/2023,84,DELV,INTER,T,10210,18370,18390,20238888,19,19,19,358246,T103,N,0154P,,NY,F,1191,3rd Ave,,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,05,84-Platform lifts in low posit,,,
9026835656,90928MJ,NY,COM,01/25/2023,14,DELV,FRUEH,T,18070,10410,25390,88888888,18,18,18,361808,T106,M,1135A,,NY,F,20,E 54th St,,0,408,C,,YYYYY,0700A,0600P,WHITE,,2017,,0,12,14-No Standing,,,
9026591044,715EMT,NY,SRF,01/16/2023,74,SUBN,BMW,T,24015,40404,40404,20230919,122,122,122,368476,T303,A,0812A,,R,F,89,Columbia Ave,,0,408,J2,,YYYYYYY,,,GY,,2017,,0,03-A,74-Missing Display Plate,,,
9026671908,KDW2430,NY,PAS,01/12/2023,70,SUBN,CHEVR,T,11710,36230,24490,20220714,26,26,26,365935,T103,P,0131P,,NY,F,1310,Amsterdam Ave,,0,408,J3,,YYYYYYY,,,GY,,2012,,0,24,70A-Reg. Sticker Expired (NYS),,,
9026674636,HUC4960,NY,PAS,01/26/2023,14,SUBN,SUBAR,T,14490,0,0,20230727,20,20,20,365935,T103,P,0148P,,NY,I,S,W 59th St,3ft E/of Amsterdam A,0,408,C,,YYYYYYY,,,GY,,2017,,0,27,14-No Standing,,,
9026928890,54364MN,NY,COM,01/19/2023,14,VAN,FORD,T,93250,34230,44530,88888888,88,88,88,363979,T301,L,0311P,,K,F,125,Willoughby St,,0,408,C,,YYYYYYY,,,BROWN,,2019,,0,06,14-No Standing,,,
9026550157,16536HL,NY,HIS,01/04/2023,71,SUBN,CHEVR,T,20740,0,0,20230208,109,109,109,357763,T401,O,0825A,,Q,I,N,114th St,50ft E/of 14th Rd,0,408,J6,,YYYYYYY,,,GR,,1986,,0,A,71A-Insp Sticker Expired (NYS),,,
9026684356,KLY1410,NY,PAS,01/11/2023,38,SUBN,JEEP,T,18410,10110,10010,20230223,19,19,19,362570,T103,R,0205P,,NY,F,342,E 71st St,,0,408,H1,,YYYYYY,0700A,0700P,WH,,2021,103732,0,15,38-Failure to Dsplay Meter Rec,,,
9026800903,JPW1645,NY,PAS,12/28/2022,38,4DSD,HONDA,T,8790,17340,17540,20240525,115,115,115,357733,T401,J,0904A,,Q,O,85-17,37th Ave,,0,408,H1,,YYYYYY,0830A,0700P,GY,,2021,405259,0,10,38-Failure to Dsplay Meter Rec,,,
9026714555,W99LNY,NJ,PAS,01/07/2023,51,4DSD,HONDA,T,26850,0,0,88888888,42,42,42,350435,T201,N,0547A,,BX,I,N,E 173rd St,7ft E/of Boone Ave,0,408,E3,,YYYYYYY,,,BLUE,,0,,0,41,51-Sidewalk,,,
9027327695,FYK9558,NY,PAS,01/04/2023,37,4DSD,TOYOT,T,8990,35780,22590,20240403,109,109,109,356560,T401,G,0757P,0746P,Q,O,136-14,38th Ave,,0,408,H1,,YYYYYY,0730A,1000P,GY,,2015,453427,0,01,37-Expired Parking Meter,,,
9027270971,JLE1445,NY,PAS,01/03/2023,71,4DSD,HYUND,T,46730,23930,40030,20230818,83,83,83,357358,T301,D,0708A,,K,F,1042,Halsey St,,0,408,J6,,YYYYYYY,,,BK,,2013,,0,R,71A-Insp Sticker Expired (NYS),,,
9027030303,XME5887,VA,PAS,01/07/2023,20,SUBN,BMW,T,17430,10110,10010,20230988,13,13,13,372266,T102,O,0151P,,NY,F,312,E 22nd St,,0,408,D,,YYYYYY,0800A,0600P,WHITE,,0,,0,15,20A-No Parking (Non-COM),,,
9027122120,KHY5507,NY,PAS,01/25/2023,71,SUBN,SUBAR,T,16190,0,0,20230126,104,104,104,367960,T402,D,0837A,,Q,I,N,78th Ave,50ft E/of 62nd St,0,408,J6,,YYYYYYY,,,GY,,2006,,0,27,71A-Insp Sticker Expired (NYS),,,
9027008267,KYY6867,NY,PAS,01/12/2023,71,SUBN,FORD,T,52690,48390,46990,20241108,110,110,110,371710,T401,K,1036A,,Q,F,91-08,Lamont Ave,,0,408,J6,,YYYYYYY,,,BL,,2008,,0,23,71A-Insp Sticker Expired (NYS),,,
9027152366,DSV4468,NY,PAS,01/21/2023,71,SUBN,TOYOT,T,51090,24790,24840,20240722,103,103,103,353158,T402,G,0106P,,Q,O,173-04,Jamaica Ave,,0,408,J6,,YYYYYYY,,,GY,,2003,,0,19,71A-Insp Sticker Expired (NYS),,,
9027255880,KET9663,NY,PAS,01/11/2023,70,2DSD,BMW,T,77730,5530,5480,20221014,76,76,76,363128,T302,F,1210P,,K,O,407,Smith St,,0,408,J3,,YYYYYYY,,,WH,,2020,,0,55,70A-Reg. Sticker Expired (NYS),,,
9027322340,KGC9029,PA,PAS,01/18/2023,40,4DSD,TOYOT,T,19690,40090,35780,20230988,110,110,110,363042,T401,M,0655A,,Q,F,49-18,103rd St,,0,408,E2,,YYYYYYY,,,WHITE,,0,,0,M-AM,40-Fire Hydrant,,,
9027373231,FK272B,NY,PAS,01/17/2023,21,SUBN,TOYOT,T,25190,24290,45090,20240521,6,6,6,365928,T105,F,1111A,,NY,F,60,Mac Dougal St,,0,408,D1,,Y  Y,1100A,1230A,GY,,2020,,0,031,21-No Parking (street clean),,,
9027641511,8FA5765,MD,PAS,01/06/2023,38,2DSD,NS,T,57790,0,0,88888888,109,109,109,357765,T401,U,0939A,,Q,I,S,Northern Blvd,65ft W/of Bowne St,0,408,H1,,YYYYYY,0900A,0400P,BLACK,,0,452199,0,07,38-Failure to Dsplay Meter Rec,,,
9027738117,KZL3541,NY,PAS,01/17/2023,40,4DSD,HONDA,T,27510,23920,73720,20241118,52,52,52,371769,T201,B,0308P,,BX,F,389,E 195th St,,0,408,E2,,YYYYYYY,,,GY,,2021,,0,02,40-Fire Hydrant,,,
9027856813,JPD9967,NY,PAS,01/12/2023,14,SUBN,JEEP,T,5055,40404,40404,20231226,108,108,108,370790,T401,A,0729A,,Q,O,56-27,2nd St,,0,408,C,,SCHOOL,0700A,0400P,BK,,2019,,0,V,14-No Standing,,,
9027466221,6716060,PA,PAS,01/13/2023,14,4DSD,NISSA,T,80430,0,0,20230288,77,77,77,362524,T802,A,1056P,,K,I,S,St Marks Ave,20ft W/of New York A,0,408,C,,YYYYYYY,,,GREY,,0,,0,O,14-No Standing,,,
9028000446,90435NC,NY,COM,01/11/2023,14,VAN,FRUEH,T,42730,89730,80230,88888888,88,88,88,359609,T301,P,0524P,,K,F,928,Fulton St,,0,408,C,,YYYYY,0200P,0700P,BROWN,,2023,,0,06,14-No Standing,,,
9028099979,64295MD,NY,COM,01/24/2023,69,REFG,HIN,T,34210,10410,10510,20230831,10,10,10,368908,T102,M,0241P,,NY,F,20,W 22nd St,,0,408,H1,,YYYYY,0800A,0600P,WH,,2019,105363,0,14,69-Fail to Dsp Prking Mtr Rcpt,,,
9028245728,JCC4171,NY,PAS,01/12/2023,71,SUBN,TOYOT,T,65690,15690,15840,20240813,107,107,107,370298,T402,P,0205P,,Q,F,75-11,Utopia Pky,,0,408,J6,,YYYYYYY,,,BK,,2018,,0,G,71A-Insp Sticker Expired (NYS),,,
9028386026,JPT8748,NY,PAS,01/12/2023,21,SUBN,NS,T,24730,31530,54130,20240511,88,88,88,365832,T301,H,0955A,,K,F,312,Carlton Ave,,0,408,D1,,Y,0930A,1100A,WHITE,,2020,,0,06,21-No Parking (street clean),,,
9027914370,KZG9533,NY,PAS,01/12/2023,74,4DSD,TOYOT,T,21190,37070,37130,20241127,33,33,33,361347,T103,M,0221P,,NY,F,180,Fort Washington Ave,,0,408,J2,,YYYYYYY,,,TN,,1999,,0,F,74A-Improperly Displayed Plate,,,
9028362721,KTB8894,NY,PAS,01/17/2023,71,4DSD,NISSA,T,37500,41030,68945,20220105,69,69,69,353156,T302,M,0511A,,K,F,930,E 78th St,,0,408,J6,,YYYYYYY,,,BLACK,,2014,,0,T,71A-Insp Sticker Expired (NYS),,,
9028399008,FAH6967,NY,PAS,01/17/2023,51,SUBN,GMC,T,8530,6280,6380,20240701,66,66,66,345428,T802,B,0925P,,K,F,1247,39th St,,0,408,E3,,YYYYYYY,,,GY,,2003,,0,E,51-Sidewalk,,,
9028837280,KSM2600,NY,PAS,01/24/2023,38,4DSD,TOYOT,T,19340,18590,18740,20230906,102,102,102,371160,T402,P,0401P,,Q,F,93-02,101st Ave,,0,408,H1,,YYYYYY,0830A,0700P,GY,,2004,457497,0,J,38-Failure to Dsplay Meter Rec,,,
9028464529,DUOO,NY,SRF,01/23/2023,20,CONV,ME/BE,T,25990,45090,13310,20240111,6,6,6,373234,T102,J,0921A,,NY,F,206,Mercer St,,0,408,D,,YYYYY,0800A,0600P,WH,,2017,,0,25,20A-No Parking (Non-COM),,,
9028587901,JJT2961,NY,PAS,01/16/2023,71,4DSD,TOYOT,T,50130,94730,80630,20210717,83,83,83,372284,T301,H,0925A,,K,F,368,Himrod St,,0,408,J6,,YYYYYYY,,,WHITE,,2017,,0,11,71A-Insp Sticker Expired (NYS),,,
9028588607,JHF7271,NY,PAS,01/17/2023,21,SUBN,CHRYS,T,23230,19530,18630,20230410,90,90,90,372284,T301,H,0943A,,K,F,97,Broadway,,0,408,D1,,Y  Y,0900A,1030A,GY,,2019,,0,14,21-No Parking (street clean),,,
9028752341,80752MN,NY,COM,01/18/2023,38,VAN,FORD,T,25390,18890,18910,20240430,23,23,23,370295,T103,JJ,0838A,,NY,F,1387,Madison Ave,,0,408,H1,,YYYYYY,0830A,0700P,WH,,2020,110769,0,01,38-Failure to Dsplay Meter Rec,,,
9028436730,3187201,IN,PAS,01/19/2023,21,DELV,FRUEH,T,18650,10010,45590,20238888,19,19,19,371726,T103,S,1020A,,NY,F,423,E 83rd St,,0,408,D1,,Y,0900A,1030A,WHITE,,0,,0,CC2,21-No Parking (street clean),,,
9028885250,93310MC,NY,COM,01/13/2023,21,VAN,FORD,T,32990,33290,10510,20241130,6,6,6,373113,T102,X,1128A,,NY,F,78,Washington Pl,,0,408,D1,,Y  Y,1100A,1230A,WH,,2013,,0,04,21-No Parking (street clean),,,
9028685790,KNE1074,NY,PAS,01/11/2023,31,SUBN,KIA,T,17650,25390,27790,20230704,14,14,14,369626,T102,P,1207P,,NY,O,28,E 33rd St,,0,408,L3,,YYYYY,0800A,0600P,RD,,2021,,0,99,31-No Stand (Com. Mtr. Zone),,,
9028792090,FASTT8,NY,SRF,01/18/2023,71,4DSD,BMW,T,0,0,0,20230909,61,61,61,367365,T302,P,0812P,,K,I,N,Emmons Ave,200ft W/of E 14th St,0,408,J6,,YYYYYYY,,,BK,,2022,,0,CC1,71A-Insp Sticker Expired (NYS),,,
9028581261,1SXN97,MA,PAS,01/16/2023,31,4DSD,HONDA,T,45130,51530,23930,20240788,90,90,90,371742,T301,M,0249P,,K,F,785,Grand St,,0,408,L3,,YYYYYY,0700A,0400P,RED,,0,,0,S,31-No Stand (Com. Mtr. Zone),,,
9029640390,FXS6593,NY,PAS,01/16/2023,71,SUBN,SUBAR,T,0,0,0,20240423,122,122,122,363921,T303,N,0155P,,R,I,S,Kramer St,30ft E/of Norway Ave,0,408,J6,,YYYYYYY,,,GY,,2002,,0,C-PM,71A-Insp Sticker Expired (NYS),,,
9029600883,KZS6254,NY,PAS,01/16/2023,71,4DSD,LEXUS,T,67030,59030,26230,20241204,71,71,71,361835,T302,A,0746A,,K,F,1430,Nostrand Ave,,0,408,J6,,YYYYYYY,,,GY,,2001,,0,16,71-Insp. Sticker Missing (NYS,,,
9029216384,T102090C,NY,OMT,01/18/2023,38,SUBN,HYUND,T,14230,40404,40404,20231231,70,70,70,367341,T302,A,0912A,,K,I,,Avenue M Lot,,0,408,H1,,YYYYYY,0700A,1000P,GY,,2020,342821,0,05,38-Failure to Dsplay Meter Rec,,,
9029197079,KSJ4104,NY,PAS,01/17/2023,21,SUBN,CHEVR,T,8720,74170,74210,20230320,44,44,44,370293,T201,E,1154A,,BX,F,1038,Anderson Ave,,0,408,D1,,Y  Y,1130A,0100P,WH,,2004,,0,01,21-No Parking (street clean),,,
9029237340,KBP8084,NY,999,01/12/2023,14,SUBN,CHEVR,T,51530,0,0,88888888,94,94,94,347663,T301,D,1053A,,K,I,W,Humboldt St,5ft N/of Conselyea S,0,408,C,,SCHOOL,0700A,0400P,BLACK,,0,,0,U,14-No Standing,,,
9029238239,LMH9164,PA,PAS,01/15/2023,20,SUBN,SUBAR,T,73050,73190,70030,88888888,81,81,81,347663,T301,E,0735A,,K,F,806,Quincy St,,0,408,D,,YYYYYYY,,,SILVE,,0,,0,J,20A-No Parking (Non-COM),,,
9030315957,D58NEK,NJ,PAS,01/22/2023,20,SUBN,AUDI,T,18390,10010,45590,88888888,19,19,19,361282,T103,L,0650A,,NY,F,435,E 70th St,,0,408,D,,YYYYYYY,,,BLACK,,0,,0,B,20A-No Parking (Non-COM),,,
9030672456,KZL3880,NY,PAS,01/26/2023,21,PICK,CHEVR,T,27330,26730,41930,20241125,79,79,79,363466,T301,L,1114A,,K,F,121,Clifton Pl,,0,408,D1,,Y  Y,1100A,1230A,GY,,2019,,0,09,21-No Parking (street clean),,,
9029872524,HSR1872,NY,PAS,01/23/2023,16,SUBN,CHEVR,T,54050,35680,67530,20230822,61,61,61,349483,T302,D,1130A,,K,F,1912,Kings Hwy,,0,408,K2,,YYYYY,0830A,0100P,WH,,2021,,0,03,16A-No Std (Com Veh) Non-COM,,,
9030060943,87JJ83,MA,999,01/23/2023,21,SUBN,JEEP,T,41320,27120,27150,88888888,48,48,48,366457,T201,A,0853A,,BX,F,2267,Hughes Ave,,0,408,D1,,Y  Y,0830A,1000A,BLACK,,0,,0,16,21-No Parking (street clean),,,
9030682000,KUG2094,NY,PAS,01/25/2023,38,4DSD,HONDA,T,87330,19230,80430,20240501,77,77,77,374615,T301,T,0100P,,K,F,617,Vanderbilt Ave,,0,408,H1,,YYYYYY,0830A,0700P,WHITE,,2022,307425,0,19,38-Failure to Dsplay Meter Rec,,,
9029696771,XJLC52,NJ,PAS,01/23/2023,38,VAN,FORD,T,57790,16490,16590,88888888,115,115,115,356225,T401,N,0321P,,Q,F,79-21,Northern Blvd,,0,408,H1,,YYYYYY,0830A,0700P,BLUE,,0,464907,0,J,38-Failure to Dsplay Meter Rec,,,
9029923593,KVC8122,NY,PAS,01/24/2023,71,SUBN,BMW,T,19830,82230,72030,20240522,73,73,73,361069,T301,E,0933A,,K,F,370,Blake Ave,,0,408,J6,,YYYYYYY,,,GY,,2008,,0,L,71A-Insp Sticker Expired (NYS),,,
9030205787,KVV9333,NY,PAS,01/23/2023,38,4DSD,HONDA,T,5940,23190,23290,20240331,109,109,109,365840,T401,U,0517P,,Q,F,149-56,14th Ave,,0,408,H1,,YYYYYY,0900A,0700P,GY,,2004,433214,0,50-A,38-Failure to Dsplay Meter Rec,,,
9029977140,77590MH,NY,COM,01/24/2023,46,REFG,KENWO,T,10510,15210,33970,20231231,6,6,6,366561,T102,L,0257P,,NY,F,432,6th Ave,,0,408,F1,,YYYYYYY,,,WH,,2017,,0,99,46B-Double Parking (Com-100Ft),,,
9029801323,KWF4403,PA,PAS,01/24/2023,21,SUBN,HONDA,T,35950,0,0,88888888,24,24,24,357724,T103,D,0854A,,NY,I,S,W 109th St,25ft W/of Manhattan,0,408,D1,,Y  Y,0830A,1000A,WHITE,,0,,0,21,21-No Parking (street clean),,,
9031700174,KTN6620,NY,PAS,01/26/2023,38,SUBN,BMW,T,24890,18250,18270,20240201,19,19,19,364004,T103,Q,0346P,,NY,F,827A,Lexington Ave,,0,408,H1,,YYYYY,0900A,1000P,GY,,2022,105266,0,16,38-Failure to Dsplay Meter Rec,,,
9031075206,LKX3314,PA,PAS,01/24/2023,68,4DSD,TOYOT,T,77530,41330,69230,20230788,79,79,79,363470,T301,M,0333P,,K,O,8,Skillman St,,0,408,A1,,YYYYYYY,,,BLACK,,0,,0,SPCL,68-Not Pkg. Comp. w Psted Sign,,,
1490908730,KGE1824,NY,PAS,01/18/2023,71,SUBN,NISSA,P,57230,85030,68630,20220505,73,73,73,974650,0073,0000,0937P,,K,F,193,LOTT AVE,,0,408,J3,,BBBBBBB,ALL,ALL,ORG,0,0,-,0,,,,,
1491276605,LWL4768,PA,PAS,01/29/2023,67,SDN,LEXUS,P,10880,16630,7230,20230301,62,62,62,975031,0062,0000,0130P,,K,O,2063,86TH ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
2010227670,KZY2138,NY,PAS,01/31/2023,21,SUBN,HONDA,S,94730,81030,50130,20241205,83,83,0,594155,KN04,,1123A,00000,Kings,F,179,WYCKOFF AVENUE,,0,408,d1,,Y  Y,1100A,1230P,RD,,2004,,0,,No Parking Street Cleaning,,,
2010455630,JRV9656,NY,PAS,02/10/2023,21,4DSD,ME/BE,S,78050,53520,47520,20240531,49,49,0,695292,BX11,,0817A,00000,Bronx,F,2008,WILLIAMSBRIDGE ROAD,,0,408,d1,,,0800A,0830A,GY,,2007,,0,,No Parking Street Cleaning,,,
4028452570,KWZ3069,NY,PAS,01/18/2023,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0820P,,MN,,,EB E 14TH STREET @ B,ROADWAY,0,1111,C,T,,,,BK,,2009,,0,,BUS LANE VIOLATION,,,
2010554668,HUE6383,NY,PAS,02/08/2023,21,SUBN,AUDI,S,81830,60330,83630,20230905,60,60,0,956101,KS13,,0841A,00000,Kings,F,2915,STILLWELL AVENUE,,0,408,d1,,YYYYYY,0800A,0900A,BK,,2014,,0,,No Parking Street Cleaning,,,
4028553120,KNY4719,NY,PAS,01/23/2023,5,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,1034P,,QN,,,EB ARCHER AVE @ 160T,H ST,0,1111,C,T,,,,GY,,2005,,0,,BUS LANE VIOLATION,,,
4028616992,LEIAREX,NJ,PAS,01/27/2023,5,WG,SUBAR,V,0,0,0,0,,0,0,0,,,0746P,,MN,,,EB W 14TH STREET @ 7,TH AVE,0,1111,C,T,,,,,,2013,,0,,BUS LANE VIOLATION,,,
4028614429,J72RSL,NJ,PAS,01/27/2023,5,SD,HYUND,V,0,0,0,0,,0,0,0,,,0544P,,MN,,,EB W 181ST ST @ WADS,WORTH AVE,0,1111,C,T,,,,,,2018,,0,,BUS LANE VIOLATION,,,
4824202814,KLW3422,NY,PAS,01/26/2023,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0844A,,BK,,,NB OCEAN PKWY @ AVE,O,0,1180,B,T,,,,BK,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4824255132,KSX7022,NY,PAS,01/24/2023,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0131P,,BK,,,NB BEDFORD AVE @ CLY,MER ST,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4824189779,GCD8717,NY,PAS,01/26/2023,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0259A,,QN,,,WB ASTORIA BLVD @ 95,TH ST,0,1180,B,T,,,,RD,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4824335954,KTL2537,NY,PAS,01/26/2023,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0418P,,BK,,,SB E 16TH ST @ QUENT,IN RD,0,1180,B,T,,,,GY,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4824470950,M18EPF,NJ,PAS,01/28/2023,36,SD,NISSA,V,0,0,0,0,,0,0,0,,,1201A,,BX,,,NB BAYCHESTER AVE @,CRAWFORD AVE,0,1180,B,T,,,,,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4824624411,KBP8607,NY,PAS,01/25/2023,36,SUBN,LINCO,V,0,0,0,0,,0,0,0,,,1124A,,BK,,,NB OCEAN PKWY @ AVE,S,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4824817640,KEW3660,NY,PAS,01/29/2023,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0355P,,BK,,,NB BEDFORD AVE @ GAT,ES AVE,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4824750246,LRM9754,PA,PAS,01/29/2023,36,SW,DODGE,V,0,0,0,0,,0,0,0,,,0844A,,QN,,,EB 137TH AVE @ SOUTH,GATE ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4824751421,KMC5051,NY,PAS,01/29/2023,36,2DSD,FORD,V,0,0,0,0,,0,0,0,,,0852A,,QN,,,NB FRANCIS LEWIS BLV,D @ 250TH ST,0,1180,B,T,,,,RD,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4825081964,KYH3711,NY,PAS,01/31/2023,36,2DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0222P,,BK,,,SB ADAMS ST @ JOHNSO,N ST,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4825148943,KYN3810,NY,PAS,01/30/2023,36,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,1212P,,BK,,,WB LINDEN BLVD @ MIL,FORD ST,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
